machine_id,company_id,date,UQS
47,6,2024-12-01,72.7
47,6,2025-01-01,77.19
47,6,2025-02-01,77.05
47,6,2025-03-01,78.21
47,6,2025-04-01,77.22
47,6,2025-05-01,75.89
47,6,2025-06-01,74.42
47,6,2025-07-01,75.36
47,6,2025-08-01,76.04
48,6,2024-01-01,74.92
48,6,2024-02-01,74.71
48,6,2024-03-01,73.43
48,6,2024-04-01,75.82
48,6,2024-05-01,70.47
48,6,2024-06-01,71.92
48,6,2024-07-01,75.3
48,6,2024-08-01,75.94
48,6,2024-09-01,72.39
48,6,2024-10-01,74.52
48,6,2024-11-01,73.81
48,6,2024-12-01,71.31
48,6,2025-01-01,72.39
48,6,2025-02-01,73.1
48,6,2025-03-01,75.36
48,6,2025-04-01,75.86
48,6,2025-05-01,74.74
48,6,2025-06-01,71.13
48,6,2025-07-01,74.35
48,6,2025-08-01,74.44
49,7,2024-01-01,79.97
49,7,2024-02-01,81.45
49,7,2024-03-01,80.94
49,7,2024-04-01,82.97
49,7,2024-05-01,80.18
49,7,2024-06-01,81.41
49,7,2024-07-01,79.47
49,7,2024-08-01,79.53
49,7,2024-09-01,75.27
49,7,2024-10-01,79.59
49,7,2024-11-01,79.72
49,7,2024-12-01,78.29
49,7,2025-01-01,80.25
49,7,2025-02-01,78.55
49,7,2025-03-01,80.8
49,7,2025-04-01,81.54
49,7,2025-05-01,81.58
49,7,2025-06-01,78.65
49,7,2025-07-01,81.23
49,7,2025-08-01,78.64
50,7,2024-01-01,77.98
50,7,2024-02-01,78.65
50,7,2024-03-01,79.81
50,7,2024-04-01,78.0
50,7,2024-05-01,80.06
50,7,2024-06-01,78.16
50,7,2024-07-01,79.29
50,7,2024-08-01,78.64
50,7,2024-09-01,74.88
50,7,2024-10-01,75.76
50,7,2024-11-01,76.68
50,7,2024-12-01,77.37
50,7,2025-01-01,77.39
50,7,2025-02-01,78.56
50,7,2025-03-01,80.57
50,7,2025-04-01,79.72
50,7,2025-05-01,76.88
50,7,2025-06-01,75.96
50,7,2025-07-01,78.95
50,7,2025-08-01,78.74
51,7,2024-01-01,77.62
51,7,2024-02-01,78.12
51,7,2024-03-01,76.77
51,7,2024-04-01,78.15
51,7,2024-05-01,79.43
51,7,2024-06-01,76.97
51,7,2024-07-01,80.55
51,7,2024-08-01,75.06
51,7,2024-09-01,75.72
51,7,2024-10-01,76.22
51,7,2024-11-01,73.83
51,7,2024-12-01,76.43
51,7,2025-01-01,77.17
51,7,2025-02-01,78.2
51,7,2025-03-01,79.33
51,7,2025-04-01,80.31
51,7,2025-05-01,80.51
51,7,2025-06-01,77.55
51,7,2025-07-01,77.32
51,7,2025-08-01,80.46
52,7,2024-01-01,78.46
52,7,2024-02-01,77.81
52,7,2024-03-01,83.62
52,7,2024-04-01,81.96
52,7,2024-05-01,78.85
52,7,2024-06-01,78.85
52,7,2024-07-01,80.25
52,7,2024-08-01,77.86
52,7,2024-09-01,76.7
52,7,2024-10-01,79.38
52,7,2024-11-01,77.57
52,7,2024-12-01,79.77
52,7,2025-01-01,80.33
52,7,2025-02-01,79.96
52,7,2025-03-01,80.15
52,7,2025-04-01,79.76
52,7,2025-05-01,78.0
52,7,2025-06-01,79.35
52,7,2025-07-01,78.3
52,7,2025-08-01,77.49
53,7,2024-01-01,78.49
53,7,2024-02-01,77.32
53,7,2024-03-01,83.29
53,7,2024-04-01,79.64
53,7,2024-05-01,79.87
53,7,2024-06-01,79.29
53,7,2024-07-01,77.39
53,7,2024-08-01,75.89
53,7,2024-09-01,74.76
53,7,2024-10-01,80.46
53,7,2024-11-01,79.3
53,7,2024-12-01,78.65
53,7,2025-01-01,77.53
53,7,2025-02-01,80.37
53,7,2025-03-01,81.45
53,7,2025-04-01,79.8
53,7,2025-05-01,80.29
53,7,2025-06-01,80.32
53,7,2025-07-01,80.48
53,7,2025-08-01,79.14
54,7,2024-01-01,78.92
54,7,2024-02-01,79.41
54,7,2024-03-01,80.48
54,7,2024-04-01,81.37
54,7,2024-05-01,80.61
54,7,2024-06-01,82.33
54,7,2024-07-01,78.68
54,7,2024-08-01,79.06
54,7,2024-09-01,76.43
54,7,2024-10-01,78.93
54,7,2024-11-01,78.48
54,7,2024-12-01,80.66
54,7,2025-01-01,78.31
54,7,2025-02-01,79.14
54,7,2025-03-01,81.07
54,7,2025-04-01,78.4
54,7,2025-05-01,78.83
54,7,2025-06-01,80.25
54,7,2025-07-01,77.13
54,7,2025-08-01,81.39
55,7,2024-01-01,79.05
55,7,2024-02-01,80.84
55,7,2024-03-01,82.29
55,7,2024-04-01,80.37
55,7,2024-05-01,79.82
55,7,2024-06-01,81.86
55,7,2024-07-01,78.93
55,7,2024-08-01,79.77
55,7,2024-09-01,76.65
55,7,2024-10-01,76.86
55,7,2024-11-01,77.81
55,7,2024-12-01,78.74
55,7,2025-01-01,81.56
55,7,2025-02-01,81.24
55,7,2025-03-01,78.77
55,7,2025-04-01,80.77
55,7,2025-05-01,81.29
55,7,2025-06-01,80.22
55,7,2025-07-01,76.68
55,7,2025-08-01,77.09
56,7,2024-01-01,80.64
56,7,2024-02-01,82.6
56,7,2024-03-01,81.38
56,7,2024-04-01,80.5
56,7,2024-05-01,80.59
56,7,2024-06-01,79.71
56,7,2024-07-01,82.26
56,7,2024-08-01,76.77
56,7,2024-09-01,77.48
56,7,2024-10-01,77.55
56,7,2024-11-01,76.68
56,7,2024-12-01,77.82
56,7,2025-01-01,83.42
56,7,2025-02-01,82.49
56,7,2025-03-01,81.39
56,7,2025-04-01,82.15
56,7,2025-05-01,79.38
56,7,2025-06-01,80.1
56,7,2025-07-01,83.39
56,7,2025-08-01,77.78
57,7,2024-01-01,80.72
57,7,2024-02-01,80.73
57,7,2024-03-01,79.49
57,7,2024-04-01,85.1
57,7,2024-05-01,84.2
57,7,2024-06-01,81.76
57,7,2024-07-01,81.96
57,7,2024-08-01,79.08
57,7,2024-09-01,78.77
57,7,2024-10-01,80.39
57,7,2024-11-01,76.42
57,7,2024-12-01,79.99
57,7,2025-01-01,83.45
57,7,2025-02-01,81.21
57,7,2025-03-01,83.43
57,7,2025-04-01,80.49
57,7,2025-05-01,82.22
57,7,2025-06-01,82.6
57,7,2025-07-01,78.72
57,7,2025-08-01,81.47
58,8,2024-01-01,76.46
58,8,2024-02-01,73.85
58,8,2024-03-01,79.16
58,8,2024-04-01,78.62
58,8,2024-05-01,77.59
58,8,2024-06-01,78.7
58,8,2024-07-01,74.66
58,8,2024-08-01,78.38
58,8,2024-09-01,75.5
58,8,2024-10-01,74.57
58,8,2024-11-01,75.62
58,8,2024-12-01,75.98
58,8,2025-01-01,77.56
58,8,2025-02-01,78.55
58,8,2025-03-01,78.55
58,8,2025-04-01,77.99
58,8,2025-05-01,79.87
58,8,2025-06-01,77.1
58,8,2025-07-01,79.59
58,8,2025-08-01,75.82
59,8,2024-01-01,76.58
59,8,2024-02-01,75.44
59,8,2024-03-01,76.58
59,8,2024-04-01,77.47
59,8,2024-05-01,76.22
59,8,2024-06-01,75.73
59,8,2024-07-01,75.37
59,8,2024-08-01,75.79
59,8,2024-09-01,73.98
59,8,2024-10-01,75.22
59,8,2024-11-01,75.84
59,8,2024-12-01,73.1
59,8,2025-01-01,75.77
59,8,2025-02-01,75.45
59,8,2025-03-01,76.11
59,8,2025-04-01,77.02
59,8,2025-05-01,77.49
59,8,2025-06-01,74.27
59,8,2025-07-01,74.72
59,8,2025-08-01,74.62
60,8,2024-01-01,77.84
60,8,2024-02-01,79.2
60,8,2024-03-01,77.87
60,8,2024-04-01,79.44
60,8,2024-05-01,78.22
60,8,2024-06-01,79.82
60,8,2024-07-01,79.55
60,8,2024-08-01,78.97
60,8,2024-09-01,75.96
60,8,2024-10-01,76.42
60,8,2024-11-01,78.35
60,8,2024-12-01,77.13
60,8,2025-01-01,79.7
60,8,2025-02-01,82.56
60,8,2025-03-01,81.29
60,8,2025-04-01,75.8
60,8,2025-05-01,80.29
60,8,2025-06-01,78.0
60,8,2025-07-01,79.31
60,8,2025-08-01,79.61
61,8,2024-01-01,77.03
61,8,2024-02-01,77.81
61,8,2024-03-01,81.58
61,8,2024-04-01,81.71
61,8,2024-05-01,81.18
61,8,2024-06-01,80.44
61,8,2024-07-01,76.76
61,8,2024-08-01,75.73
61,8,2024-09-01,79.05
61,8,2024-10-01,77.82
61,8,2024-11-01,77.0
61,8,2024-12-01,79.15
61,8,2025-01-01,77.88
61,8,2025-02-01,78.64
61,8,2025-03-01,78.6
61,8,2025-04-01,76.84
61,8,2025-05-01,81.72
61,8,2025-06-01,77.82
61,8,2025-07-01,80.35
61,8,2025-08-01,78.45
62,8,2024-01-01,77.52
62,8,2024-02-01,80.34
62,8,2024-03-01,79.14
62,8,2024-04-01,78.71
62,8,2024-05-01,78.07
62,8,2024-06-01,81.47
62,8,2024-07-01,78.36
62,8,2024-08-01,78.17
62,8,2024-09-01,79.05
62,8,2024-10-01,80.68
62,8,2024-11-01,79.1
62,8,2024-12-01,74.77
62,8,2025-01-01,81.69
62,8,2025-02-01,78.62
62,8,2025-03-01,82.61
62,8,2025-04-01,79.47
62,8,2025-05-01,79.18
62,8,2025-06-01,80.06
62,8,2025-07-01,77.35
62,8,2025-08-01,81.26
63,9,2024-01-01,73.9
63,9,2024-02-01,74.16
63,9,2024-03-01,71.14
63,9,2024-04-01,73.19
63,9,2024-05-01,71.95
63,9,2024-06-01,74.24
63,9,2024-07-01,76.26
63,9,2024-08-01,71.65
63,9,2024-09-01,73.03
63,9,2024-10-01,73.56
63,9,2024-11-01,74.48
63,9,2024-12-01,74.14
63,9,2025-01-01,73.02
63,9,2025-02-01,76.22
63,9,2025-03-01,76.25
63,9,2025-04-01,72.21
63,9,2025-05-01,72.35
63,9,2025-06-01,74.3
63,9,2025-07-01,72.07
63,9,2025-08-01,74.64
64,9,2024-01-01,69.7
64,9,2024-02-01,70.83
64,9,2024-03-01,67.6
64,9,2024-04-01,72.77
64,9,2024-05-01,70.03
64,9,2024-06-01,69.53
64,9,2024-07-01,71.73
64,9,2024-08-01,70.33
64,9,2024-09-01,72.58
64,9,2024-10-01,70.69
64,9,2024-11-01,68.61
64,9,2024-12-01,70.12
64,9,2025-01-01,73.32
64,9,2025-02-01,69.79
64,9,2025-03-01,71.64
64,9,2025-04-01,69.11
64,9,2025-05-01,70.26
64,9,2025-06-01,72.8
64,9,2025-07-01,69.8
64,9,2025-08-01,72.18
65,9,2024-01-01,74.51
65,9,2024-02-01,72.59
65,9,2024-03-01,75.92
65,9,2024-04-01,72.55
65,9,2024-05-01,73.03
65,9,2024-06-01,74.34
65,9,2024-07-01,75.26
65,9,2024-08-01,69.16
65,9,2024-09-01,71.22
65,9,2024-10-01,72.43
65,9,2024-11-01,71.01
65,9,2024-12-01,72.59
65,9,2025-01-01,72.75
65,9,2025-02-01,73.25
65,9,2025-03-01,69.58
65,9,2025-04-01,69.82
65,9,2025-05-01,74.94
65,9,2025-06-01,71.18
65,9,2025-07-01,72.17
65,9,2025-08-01,73.46
66,9,2024-01-01,73.95
66,9,2024-02-01,71.64
66,9,2024-03-01,68.63
66,9,2024-04-01,73.17
66,9,2024-05-01,70.52
66,9,2024-06-01,72.42
66,9,2024-07-01,74.75
66,9,2024-08-01,70.26
66,9,2024-09-01,72.38
66,9,2024-10-01,69.68
66,9,2024-11-01,74.77
66,9,2024-12-01,72.21
66,9,2025-01-01,72.92
66,9,2025-02-01,76.16
66,9,2025-03-01,75.79
66,9,2025-04-01,70.55
66,9,2025-05-01,72.14
66,9,2025-06-01,70.38
66,9,2025-07-01,72.51
66,9,2025-08-01,75.72
67,10,2024-01-01,79.68
67,10,2024-02-01,78.11
67,10,2024-03-01,82.93
67,10,2024-04-01,80.91
67,10,2024-05-01,80.34
67,10,2024-06-01,79.45
67,10,2024-07-01,78.98
67,10,2024-08-01,81.18
67,10,2024-09-01,80.45
67,10,2024-10-01,80.68
67,10,2024-11-01,80.59
67,10,2024-12-01,77.62
67,10,2025-01-01,78.63
67,10,2025-02-01,80.94
67,10,2025-03-01,82.65
67,10,2025-04-01,78.53
67,10,2025-05-01,80.18
67,10,2025-06-01,82.92
67,10,2025-07-01,81.39
67,10,2025-08-01,76.98
68,10,2024-01-01,84.73
68,10,2024-02-01,84.72
68,10,2024-03-01,85.43
68,10,2024-04-01,83.93
68,10,2024-05-01,82.73
68,10,2024-06-01,83.72
68,10,2024-07-01,81.71
68,10,2024-08-01,83.14
68,10,2024-09-01,78.28
68,10,2024-10-01,78.89
68,10,2024-11-01,81.21
68,10,2024-12-01,82.32
68,10,2025-01-01,82.94
68,10,2025-02-01,83.59
68,10,2025-03-01,83.4
68,10,2025-04-01,82.52
68,10,2025-05-01,84.1
68,10,2025-06-01,83.26
68,10,2025-07-01,80.98
68,10,2025-08-01,83.94
69,10,2024-01-01,83.54
69,10,2024-02-01,82.4
69,10,2024-03-01,80.31
69,10,2024-04-01,81.44
69,10,2024-05-01,82.74
69,10,2024-06-01,80.39
69,10,2024-07-01,79.17
69,10,2024-08-01,77.46
69,10,2024-09-01,77.82
69,10,2024-10-01,77.29
69,10,2024-11-01,80.14
69,10,2024-12-01,79.17
69,10,2025-01-01,80.4
69,10,2025-02-01,80.55
69,10,2025-03-01,79.41
69,10,2025-04-01,80.81
69,10,2025-05-01,80.7
69,10,2025-06-01,80.75
69,10,2025-07-01,80.22
69,10,2025-08-01,81.07
70,10,2024-01-01,80.55
70,10,2024-02-01,79.67
70,10,2024-03-01,82.59
70,10,2024-04-01,82.99
70,10,2024-05-01,81.27
70,10,2024-06-01,79.69
70,10,2024-07-01,79.52
70,10,2024-08-01,81.43
70,10,2024-09-01,80.4
70,10,2024-10-01,78.9
70,10,2024-11-01,79.68
70,10,2024-12-01,78.77
70,10,2025-01-01,79.43
70,10,2025-02-01,80.66
70,10,2025-03-01,82.91
70,10,2025-04-01,81.97
70,10,2025-05-01,81.07
70,10,2025-06-01,82.25
70,10,2025-07-01,81.73
70,10,2025-08-01,77.97
71,10,2024-01-01,80.84
71,10,2024-02-01,84.52
71,10,2024-03-01,83.99
71,10,2024-04-01,82.72
71,10,2024-05-01,82.04
71,10,2024-06-01,82.52
71,10,2024-07-01,80.2
71,10,2024-08-01,79.1
71,10,2024-09-01,81.26
71,10,2024-10-01,79.15
71,10,2024-11-01,79.94
71,10,2024-12-01,80.1
71,10,2025-01-01,82.74
71,10,2025-02-01,83.94
71,10,2025-03-01,82.22
71,10,2025-04-01,81.44
71,10,2025-05-01,83.29
71,10,2025-06-01,84.22
71,10,2025-07-01,80.08
71,10,2025-08-01,80.22
72,11,2024-01-01,74.92
72,11,2024-02-01,77.17
72,11,2024-03-01,78.33
72,11,2024-04-01,75.67
72,11,2024-05-01,74.86
72,11,2024-06-01,78.41
72,11,2024-07-01,76.38
72,11,2024-08-01,72.92
72,11,2024-09-01,72.96
72,11,2024-10-01,75.36
72,11,2024-11-01,76.68
72,11,2024-12-01,74.66
72,11,2025-01-01,74.46
72,11,2025-02-01,75.69
72,11,2025-03-01,78.37
72,11,2025-04-01,75.95
72,11,2025-05-01,76.07
72,11,2025-06-01,76.2
72,11,2025-07-01,77.22
72,11,2025-08-01,75.09
73,11,2024-01-01,73.14
73,11,2024-02-01,73.52
73,11,2024-03-01,74.72
73,11,2024-04-01,71.83
73,11,2024-05-01,73.31
73,11,2024-06-01,75.02
73,11,2024-07-01,72.07
73,11,2024-08-01,71.48
73,11,2024-09-01,70.37
73,11,2024-10-01,70.69
73,11,2024-11-01,73.48
73,11,2024-12-01,69.88
73,11,2025-01-01,70.88
73,11,2025-02-01,73.89
73,11,2025-03-01,72.16
73,11,2025-04-01,74.05
73,11,2025-05-01,74.16
73,11,2025-06-01,73.94
73,11,2025-07-01,73.49
73,11,2025-08-01,73.99
74,11,2024-01-01,76.62
74,11,2024-02-01,75.07
74,11,2024-03-01,79.2
74,11,2024-04-01,74.29
74,11,2024-05-01,76.9
74,11,2024-06-01,78.93
74,11,2024-07-01,77.47
74,11,2024-08-01,72.6
74,11,2024-09-01,76.01
74,11,2024-10-01,75.14
74,11,2024-11-01,76.15
74,11,2024-12-01,76.01
74,11,2025-01-01,75.72
74,11,2025-02-01,76.01
74,11,2025-03-01,77.97
74,11,2025-04-01,75.92
74,11,2025-05-01,78.06
74,11,2025-06-01,77.05
74,11,2025-07-01,77.27
74,11,2025-08-01,75.74
75,11,2024-01-01,74.26
75,11,2024-02-01,78.53
75,11,2024-03-01,74.35
75,11,2024-04-01,72.93
75,11,2024-05-01,76.76
75,11,2024-06-01,74.22
75,11,2024-07-01,74.66
75,11,2024-08-01,75.15
75,11,2024-09-01,73.66
75,11,2024-10-01,73.58
75,11,2024-11-01,73.82
75,11,2024-12-01,73.96
75,11,2025-01-01,76.96
75,11,2025-02-01,75.51
75,11,2025-03-01,75.49
75,11,2025-04-01,76.68
75,11,2025-05-01,76.51
75,11,2025-06-01,75.61
75,11,2025-07-01,75.75
75,11,2025-08-01,74.55
76,11,2024-01-01,72.25
76,11,2024-02-01,75.78
76,11,2024-03-01,74.93
76,11,2024-04-01,72.88
76,11,2024-05-01,75.32
76,11,2024-06-01,71.9
76,11,2024-07-01,70.76
76,11,2024-08-01,74.86
76,11,2024-09-01,69.88
76,11,2024-10-01,72.06
76,11,2024-11-01,71.36
76,11,2024-12-01,70.24
76,11,2025-01-01,72.95
76,11,2025-02-01,75.89
76,11,2025-03-01,73.89
76,11,2025-04-01,74.87
76,11,2025-05-01,75.01
76,11,2025-06-01,73.6
76,11,2025-07-01,71.51
76,11,2025-08-01,74.79
77,12,2024-01-01,74.52
77,12,2024-02-01,74.72
77,12,2024-03-01,75.08
77,12,2024-04-01,78.63
77,12,2024-05-01,75.02
77,12,2024-06-01,75.22
77,12,2024-07-01,74.7
77,12,2024-08-01,77.19
77,12,2024-09-01,71.57
77,12,2024-10-01,75.41
77,12,2024-11-01,70.93
77,12,2024-12-01,76.09
77,12,2025-01-01,75.56
77,12,2025-02-01,75.83
77,12,2025-03-01,73.04
77,12,2025-04-01,74.74
77,12,2025-05-01,75.74
77,12,2025-06-01,76.3
77,12,2025-07-01,74.15
77,12,2025-08-01,74.15
78,12,2024-01-01,75.3
78,12,2024-02-01,75.9
78,12,2024-03-01,75.1
78,12,2024-04-01,79.61
78,12,2024-05-01,72.75
78,12,2024-06-01,76.14
78,12,2024-07-01,75.07
78,12,2024-08-01,74.35
78,12,2024-09-01,75.16
78,12,2024-10-01,73.28
78,12,2024-11-01,72.86
78,12,2024-12-01,74.66
78,12,2025-01-01,75.99
78,12,2025-02-01,75.99
78,12,2025-03-01,76.45
78,12,2025-04-01,74.12
78,12,2025-05-01,80.3
78,12,2025-06-01,73.25
78,12,2025-07-01,76.68
78,12,2025-08-01,75.97
79,12,2024-01-01,77.34
79,12,2024-02-01,80.74
79,12,2024-03-01,81.52
79,12,2024-04-01,79.95
79,12,2024-05-01,80.74
79,12,2024-06-01,79.81
79,12,2024-07-01,76.6
79,12,2024-08-01,77.42
79,12,2024-09-01,78.03
79,12,2024-10-01,79.32
79,12,2024-11-01,77.73
79,12,2024-12-01,80.85
79,12,2025-01-01,77.88
79,12,2025-02-01,80.12
79,12,2025-03-01,78.36
79,12,2025-04-01,80.85
79,12,2025-05-01,80.64
79,12,2025-06-01,78.46
79,12,2025-07-01,80.45
79,12,2025-08-01,78.32
80,12,2024-01-01,75.18
80,12,2024-02-01,75.42
80,12,2024-03-01,74.85
80,12,2024-04-01,77.18
80,12,2024-05-01,77.57
80,12,2024-06-01,71.92
80,12,2024-07-01,76.84
80,12,2024-08-01,75.76
80,12,2024-09-01,78.08
80,12,2024-10-01,75.27
80,12,2024-11-01,76.15
80,12,2024-12-01,74.91
80,12,2025-01-01,73.81
80,12,2025-02-01,76.16
80,12,2025-03-01,74.55
80,12,2025-04-01,77.82
80,12,2025-05-01,76.46
80,12,2025-06-01,74.94
80,12,2025-07-01,74.19
80,12,2025-08-01,77.42
81,12,2024-01-01,74.42
81,12,2024-02-01,75.62
81,12,2024-03-01,75.96
81,12,2024-04-01,76.81
81,12,2024-05-01,77.39
81,12,2024-06-01,76.77
81,12,2024-07-01,74.53
81,12,2024-08-01,74.65
81,12,2024-09-01,73.76
81,12,2024-10-01,75.44
81,12,2024-11-01,76.51
81,12,2024-12-01,77.52
81,12,2025-01-01,75.14
81,12,2025-02-01,75.67
81,12,2025-03-01,73.94
81,12,2025-04-01,75.76
81,12,2025-05-01,75.51
81,12,2025-06-01,77.62
81,12,2025-07-01,74.66
81,12,2025-08-01,75.18
82,12,2024-01-01,75.17
82,12,2024-02-01,73.16
82,12,2024-03-01,77.46
82,12,2024-04-01,75.84
82,12,2024-05-01,77.72
82,12,2024-06-01,76.22
82,12,2024-07-01,76.58
82,12,2024-08-01,73.17
82,12,2024-09-01,73.77
82,12,2024-10-01,75.7
82,12,2024-11-01,76.55
82,12,2024-12-01,77.96
82,12,2025-01-01,76.03
82,12,2025-02-01,76.81
82,12,2025-03-01,76.95
82,12,2025-04-01,78.09
82,12,2025-05-01,76.47
82,12,2025-06-01,78.43
82,12,2025-07-01,75.23
82,12,2025-08-01,74.18
83,12,2024-01-01,75.02
83,12,2024-02-01,74.35
83,12,2024-03-01,74.57
83,12,2024-04-01,75.47
83,12,2024-05-01,74.35
83,12,2024-06-01,74.94
83,12,2024-07-01,76.54
83,12,2024-08-01,74.65
83,12,2024-09-01,74.83
83,12,2024-10-01,73.83
83,12,2024-11-01,74.71
83,12,2024-12-01,72.65
83,12,2025-01-01,74.43
83,12,2025-02-01,74.64
83,12,2025-03-01,74.41
83,12,2025-04-01,70.88
83,12,2025-05-01,74.76
83,12,2025-06-01,76.47
83,12,2025-07-01,75.47
83,12,2025-08-01,73.71
84,12,2024-01-01,76.94
84,12,2024-02-01,79.74
84,12,2024-03-01,77.79
84,12,2024-04-01,76.21
84,12,2024-05-01,78.77
84,12,2024-06-01,77.88
84,12,2024-07-01,78.01
84,12,2024-08-01,76.27
84,12,2024-09-01,73.49
84,12,2024-10-01,75.15
84,12,2024-11-01,75.9
84,12,2024-12-01,78.93
84,12,2025-01-01,75.81
84,12,2025-02-01,75.51
84,12,2025-03-01,75.27
84,12,2025-04-01,76.92
84,12,2025-05-01,79.57
84,12,2025-06-01,74.12
84,12,2025-07-01,77.39
84,12,2025-08-01,72.74
85,12,2024-01-01,73.07
85,12,2024-02-01,73.04
85,12,2024-03-01,71.75
85,12,2024-04-01,73.9
85,12,2024-05-01,75.29
85,12,2024-06-01,72.22
85,12,2024-07-01,72.81
85,12,2024-08-01,72.99
85,12,2024-09-01,72.43
85,12,2024-10-01,72.08
85,12,2024-11-01,70.21
85,12,2024-12-01,72.77
85,12,2025-01-01,72.97
85,12,2025-02-01,74.69
85,12,2025-03-01,73.61
85,12,2025-04-01,72.5
85,12,2025-05-01,74.7
85,12,2025-06-01,71.07
85,12,2025-07-01,72.69
85,12,2025-08-01,72.6
86,13,2024-01-01,73.1
86,13,2024-02-01,79.34
86,13,2024-03-01,78.33
86,13,2024-04-01,78.77
86,13,2024-05-01,75.56
86,13,2024-06-01,77.51
86,13,2024-07-01,77.68
86,13,2024-08-01,77.5
86,13,2024-09-01,73.83
86,13,2024-10-01,76.02
86,13,2024-11-01,75.13
86,13,2024-12-01,77.62
86,13,2025-01-01,78.26
86,13,2025-02-01,75.85
86,13,2025-03-01,76.87
86,13,2025-04-01,80.0
86,13,2025-05-01,74.22
86,13,2025-06-01,79.31
86,13,2025-07-01,78.22
86,13,2025-08-01,76.76
87,13,2024-01-01,73.31
87,13,2024-02-01,75.77
87,13,2024-03-01,79.68
87,13,2024-04-01,78.28
87,13,2024-05-01,75.91
87,13,2024-06-01,76.75
87,13,2024-07-01,75.46
87,13,2024-08-01,75.93
87,13,2024-09-01,73.42
87,13,2024-10-01,74.63
87,13,2024-11-01,74.33
87,13,2024-12-01,75.53
87,13,2025-01-01,75.72
87,13,2025-02-01,79.35
87,13,2025-03-01,76.38
87,13,2025-04-01,76.83
87,13,2025-05-01,74.38
87,13,2025-06-01,79.41
87,13,2025-07-01,77.88
87,13,2025-08-01,77.27
88,13,2024-01-01,74.1
88,13,2024-02-01,77.47
88,13,2024-03-01,78.9
88,13,2024-04-01,76.17
88,13,2024-05-01,77.07
88,13,2024-06-01,78.91
88,13,2024-07-01,77.89
88,13,2024-08-01,75.9
88,13,2024-09-01,75.66
88,13,2024-10-01,76.24
88,13,2024-11-01,75.81
88,13,2024-12-01,76.12
88,13,2025-01-01,77.32
88,13,2025-02-01,78.43
88,13,2025-03-01,77.24
88,13,2025-04-01,80.17
88,13,2025-05-01,76.52
88,13,2025-06-01,78.2
88,13,2025-07-01,76.85
88,13,2025-08-01,77.43
89,13,2024-01-01,75.17
89,13,2024-02-01,77.79
89,13,2024-03-01,77.79
89,13,2024-04-01,81.05
89,13,2024-05-01,73.3
89,13,2024-06-01,78.89
89,13,2024-07-01,77.1
89,13,2024-08-01,77.84
89,13,2024-09-01,76.62
89,13,2024-10-01,77.31
89,13,2024-11-01,78.7
89,13,2024-12-01,76.6
89,13,2025-01-01,77.11
89,13,2025-02-01,80.9
89,13,2025-03-01,77.5
89,13,2025-04-01,79.26
89,13,2025-05-01,78.36
89,13,2025-06-01,77.48
89,13,2025-07-01,75.89
89,13,2025-08-01,77.12
90,13,2024-01-01,74.52
90,13,2024-02-01,79.79
90,13,2024-03-01,78.06
90,13,2024-04-01,79.07
90,13,2024-05-01,75.27
90,13,2024-06-01,77.08
90,13,2024-07-01,77.83
90,13,2024-08-01,76.44
90,13,2024-09-01,74.07
90,13,2024-10-01,75.26
90,13,2024-11-01,73.93
90,13,2024-12-01,75.84
90,13,2025-01-01,76.0
90,13,2025-02-01,80.14
90,13,2025-03-01,76.47
90,13,2025-04-01,77.12
90,13,2025-05-01,80.09
90,13,2025-06-01,76.68
90,13,2025-07-01,73.31
90,13,2025-08-01,74.08
91,13,2024-01-01,74.83
91,13,2024-02-01,76.38
91,13,2024-03-01,77.28
91,13,2024-04-01,78.5
91,13,2024-05-01,76.42
91,13,2024-06-01,76.75
91,13,2024-07-01,78.59
91,13,2024-08-01,78.51
91,13,2024-09-01,76.99
91,13,2024-10-01,75.52
91,13,2024-11-01,76.59
91,13,2024-12-01,77.48
91,13,2025-01-01,77.33
91,13,2025-02-01,77.41
91,13,2025-03-01,79.11
91,13,2025-04-01,76.93
91,13,2025-05-01,76.14
91,13,2025-06-01,77.98
91,13,2025-07-01,77.36
91,13,2025-08-01,78.0
92,13,2024-01-01,76.31
92,13,2024-02-01,79.16
92,13,2024-03-01,79.09
92,13,2024-04-01,78.59
92,13,2024-05-01,76.31
92,13,2024-06-01,79.24
92,13,2024-07-01,77.79
92,13,2024-08-01,74.34
92,13,2024-09-01,75.27
92,13,2024-10-01,73.77
92,13,2024-11-01,75.87
92,13,2024-12-01,77.2
92,13,2025-01-01,78.45
92,13,2025-02-01,76.76
92,13,2025-03-01,78.81
92,13,2025-04-01,79.63
92,13,2025-05-01,77.4
92,13,2025-06-01,77.13
92,13,2025-07-01,78.07
92,13,2025-08-01,76.52
93,13,2024-01-01,76.46
93,13,2024-02-01,78.56
93,13,2024-03-01,78.22
93,13,2024-04-01,77.49
93,13,2024-05-01,76.45
93,13,2024-06-01,75.6
93,13,2024-07-01,76.38
93,13,2024-08-01,76.01
93,13,2024-09-01,74.81
93,13,2024-10-01,75.26
93,13,2024-11-01,77.09
93,13,2024-12-01,75.13
93,13,2025-01-01,75.33
93,13,2025-02-01,76.14
93,13,2025-03-01,78.39
93,13,2025-04-01,80.97
93,13,2025-05-01,77.13
93,13,2025-06-01,80.82
93,13,2025-07-01,76.61
93,13,2025-08-01,74.1
94,13,2024-01-01,75.67
94,13,2024-02-01,75.79
94,13,2024-03-01,79.16
